ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-07-12,18.259952902330742,25.958146958450794,36.249646824172295,18.259952902330742,18.259952902330742,12.874174661733917,12.874174661733917,12.874174661733917,0.1902482163631168,0.1902482163631168,0.1902482163631168,12.683926445370801,12.683926445370801,12.683926445370801,0.0,0.0,0.0,31.13412756406466
2023-07-13,18.260651614567287,26.496321108184308,36.76272188967752,18.260651614567287,18.260651614567287,13.271194333664333,13.271194333664333,13.271194333664333,0.5321750089988141,0.5321750089988141,0.5321750089988141,12.739019324665518,12.739019324665518,12.739019324665518,0.0,0.0,0.0,31.53184594823162
2023-07-14,18.261350326803836,26.34121526044882,36.802216049468036,18.261350326803836,18.261350326803836,13.412068838862076,13.412068838862076,13.412068838862076,0.6371528917421782,0.6371528917421782,0.6371528917421782,12.774915947119899,12.774915947119899,12.774915947119899,0.0,0.0,0.0,31.673419165665912
2023-07-15,18.26204903904038,25.94535477636863,36.32874699915453,18.26204903904038,18.26204903904038,12.510965819680315,12.510965819680315,12.510965819680315,-0.2823385022340338,-0.2823385022340338,-0.2823385022340338,12.793304321914349,12.793304321914349,12.793304321914349,0.0,0.0,0.0,30.773014858720696
2023-07-16,18.262747751276926,25.673743250354278,35.355801806003534,18.262747751276926,18.262747751276926,12.555036279136191,12.555036279136191,12.555036279136191,-0.24098607270158948,-0.24098607270158948,-0.24098607270158948,12.796022351837783,12.796022351837783,12.796022351837783,0.0,0.0,0.0,30.817784030413115
2023-07-17,18.26344646351347,25.43541787049046,35.59299352250078,18.26344646351347,18.26344646351347,12.465555491617824,12.465555491617824,12.465555491617824,-0.3194403751698057,-0.3194403751698057,-0.3194403751698057,12.78499586678763,12.78499586678763,12.78499586678763,0.0,0.0,0.0,30.729001955131295
2023-07-18,18.264145175750016,25.216365447184078,35.97639675859618,18.264145175750016,18.264145175750016,12.245366751229858,12.245366751229858,12.245366751229858,-0.5168111669975838,-0.5168111669975838,-0.5168111669975838,12.762177918227444,12.762177918227444,12.762177918227444,0.0,0.0,0.0,30.509511926979876
2023-07-19,18.264843887986565,26.027701103059854,36.298955191093896,18.264843887986565,18.264843887986565,12.919739371428287,12.919739371428287,12.919739371428287,0.19024821636070985,0.19024821636070985,0.19024821636070985,12.729491155067578,12.729491155067578,12.729491155067578,0.0,0.0,0.0,31.18458325941485
2023-07-20,18.26554260022311,25.964831736356285,36.41869001730917,18.26554260022311,18.26554260022311,13.220949966048964,13.220949966048964,13.220949966048964,0.5321750089989913,0.5321750089989913,0.5321750089989913,12.688774957049974,12.688774957049974,12.688774957049974,0.0,0.0,0.0,31.486492566272076
2023-07-21,18.266241312459655,26.42069805649252,36.75884407543695,18.266241312459655,18.266241312459655,13.278891699956274,13.278891699956274,13.278891699956274,0.6371528917419903,0.6371528917419903,0.6371528917419903,12.641738808214285,12.641738808214285,12.641738808214285,0.0,0.0,0.0,31.54513301241593
2023-07-22,18.2669400246962,25.85587910472957,35.816852081751605,18.2669400246962,18.2669400246962,12.307584654548384,12.307584654548384,12.307584654548384,-0.2823385022333207,-0.2823385022333207,-0.2823385022333207,12.589923156781705,12.589923156781705,12.589923156781705,0.0,0.0,0.0,30.574524679244583
2023-07-23,18.267638736932746,25.194638953734913,35.199097203918384,18.267638736932746,18.267638736932746,12.29368266376329,12.29368266376329,12.29368266376329,-0.24098607270428646,-0.24098607270428646,-0.24098607270428646,12.534668736467577,12.534668736467577,12.534668736467577,0.0,0.0,0.0,30.561321400696038
2023-07-24,18.268337449169294,25.420601646809036,35.28868856160487,18.268337449169294,18.268337449169294,12.157654651272145,12.157654651272145,12.157654651272145,-0.3194403751690288,-0.3194403751690288,-0.3194403751690288,12.477095026441173,12.477095026441173,12.477095026441173,0.0,0.0,0.0,30.42599210044144
2023-07-25,18.26903616140584,24.903205977971265,35.55243563281612,18.26903616140584,18.26903616140584,11.901277045355489,11.901277045355489,11.901277045355489,-0.5168111669977442,-0.5168111669977442,-0.5168111669977442,12.418088212353235,12.418088212353235,12.418088212353235,0.0,0.0,0.0,30.170313206761328
2023-07-26,18.269734873642385,25.833137340283315,35.855363891930956,18.269734873642385,18.269734873642385,12.548546905211044,12.548546905211044,12.548546905211044,0.19024821636074407,0.19024821636074407,0.19024821636074407,12.3582986888503,12.3582986888503,12.3582986888503,0.0,0.0,0.0,30.81828177885343
2023-07-27,18.27043358587893,26.059989972974087,36.395429237858664,18.27043358587893,18.27043358587893,12.830322833928694,12.830322833928694,12.830322833928694,0.5321750089993496,0.5321750089993496,0.5321750089993496,12.298147824929343,12.298147824929343,12.298147824929343,0.0,0.0,0.0,31.100756419807624
2023-07-28,18.27113229811548,26.376046011575188,36.32271518192752,18.27113229811548,18.27113229811548,12.874996298942854,12.874996298942854,12.874996298942854,0.6371528917414361,0.6371528917414361,0.6371528917414361,12.237843407201419,12.237843407201419,12.237843407201419,0.0,0.0,0.0,31.146128597058333
2023-07-29,18.271831010352024,25.23583478312826,35.599499024716415,18.271831010352024,18.271831010352024,11.89506438993921,11.89506438993921,11.89506438993921,-0.28233850223428925,-0.28233850223428925,-0.28233850223428925,12.177402892173497,12.177402892173497,12.177402892173497,0.0,0.0,0.0,30.16689540029123
2023-07-30,18.27252972258857,25.192254497391215,35.38961853195076,18.27252972258857,18.27252972258857,11.875697273063706,11.875697273063706,11.875697273063706,-0.2409860727033685,-0.2409860727033685,-0.2409860727033685,12.116683345767076,12.116683345767076,12.116683345767076,0.0,0.0,0.0,30.148226995652273
2023-07-31,18.273228434825114,25.25525261803311,34.89736042623667,18.273228434825114,18.273228434825114,11.735976359157618,11.735976359157618,11.735976359157618,-0.3194403751688592,-0.3194403751688592,-0.3194403751688592,12.05541673432648,12.05541673432648,12.05541673432648,0.0,0.0,0.0,30.009204793982732
2023-08-01,18.27392714706166,24.419836454307994,34.70333677661861,18.27392714706166,18.27392714706166,11.47643789582293,11.47643789582293,11.47643789582293,-0.516811166996838,-0.516811166996838,-0.516811166996838,11.993249062819768,11.993249062819768,11.993249062819768,0.0,0.0,0.0,29.75036504288459
2023-08-02,18.27462585929821,25.34197289070149,35.34752941496552,18.27462585929821,18.27462585929821,12.120029954470459,12.120029954470459,12.120029954470459,0.19024821636216302,0.19024821636216302,0.19024821636216302,11.929781738108296,11.929781738108296,11.929781738108296,0.0,0.0,0.0,30.394655813768672
2023-08-03,18.275324571534757,25.98843639998433,35.95557249691254,18.275324571534757,18.275324571534757,12.396788480496559,12.396788480496559,12.396788480496559,0.5321750089993456,0.5321750089993456,0.5321750089993456,11.864613471497213,11.864613471497213,11.864613471497213,0.0,0.0,0.0,30.672113052031314
2023-08-04,18.276023283771302,25.158926672429303,35.868390412572744,18.276023283771302,18.276023283771302,12.43453391914728,12.43453391914728,12.43453391914728,0.6371528917434746,0.6371528917434746,0.6371528917434746,11.797381027403805,11.797381027403805,11.797381027403805,0.0,0.0,0.0,30.71055720291858
2023-08-05,18.276721996007847,24.763234918434243,34.691752276511835,18.276721996007847,18.276721996007847,11.445458671632913,11.445458671632913,11.445458671632913,-0.28233850223441703,-0.28233850223441703,-0.28233850223441703,11.727797173867332,11.727797173867332,11.727797173867332,0.0,0.0,0.0,29.72218066764076
2023-08-06,18.277420708244396,24.60004531206681,34.66079183299696,18.277420708244396,18.277420708244396,11.414698221690108,11.414698221690108,11.414698221690108,-0.24098607270245057,-0.24098607270245057,-0.24098607270245057,11.65568429439256,11.65568429439256,11.65568429439256,0.0,0.0,0.0,29.6921189299345
2023-08-07,18.278119421681023,24.377182497769102,34.65948851075566,18.278119421681023,18.278119421681023,11.261561900734339,11.261561900734339,11.261561900734339,-0.3194403751699192,-0.3194403751699192,-0.3194403751699192,11.581002275904257,11.581002275904257,11.581002275904257,0.0,0.0,0.0,29.539681322415362
2023-08-08,18.27881813511765,24.053175181697508,34.187295159955625,18.27881813511765,18.27881813511765,10.987058322582978,10.987058322582978,10.987058322582978,-0.5168111669969985,-0.5168111669969985,-0.5168111669969985,11.503869489579976,11.503869489579976,11.503869489579976,0.0,0.0,0.0,29.265876457700628
2023-08-09,18.279516848554284,24.743583905134933,35.12085356140614,18.279516848554284,18.279516848554284,11.614824140013559,11.614824140013559,11.614824140013559,0.19024821635906358,0.19024821635906358,0.19024821635906358,11.424575923654494,11.424575923654494,11.424575923654494,0.0,0.0,0.0,29.89434098856784
2023-08-10,18.28021556199091,25.15073258568028,35.40941861253139,18.28021556199091,18.28021556199091,11.875762811430977,11.875762811430977,11.875762811430977,0.5321750089997038,0.5321750089997038,0.5321750089997038,11.343587802431273,11.343587802431273,11.343587802431273,0.0,0.0,0.0,30.15597837342189
